Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
86	0.1586076	0.030803392	0.25485158	0.099191405	56.625	1.8476927	0.99723405	5.536246	-2.3638928	870000	7.629395e-09	0.67024726	-0.099508636	-0.6616479	10.521875	0.0151967555	0.3484	56.0	3284.621520280838
87	0.16279888	0.033964522	0.35102305	0.10667708	56.965714	1.86799	0.9649192	5.3854685	-1.6922007	880000	-4.196167e-09	0.6850372	-0.09694959	-0.6772864	10.53847	0.015265941	0.3392	51.0	3323.2795825004578
88	0.16189268	0.033627603	0.2672938	0.10739907	54.52459	1.872602	0.98060614	5.6116614	-2.2903547	890000	3.0517577e-09	0.6310918	-0.018580629	-0.62246275	10.525997	0.017513588	0.2341	6.0	3358.972546339035
89	0.16254134	0.031372055	0.27414572	0.1024439	57.09714	1.871719	0.9824571	6.094173	-1.4012303	900000	-1.7547608e-08	0.67776906	-0.02112933	-0.6687704	10.510598	0.014909068	0.2188	7.0	3395.669050693512
90	0.16320561	0.03566945	0.2961034	0.089469545	54.950275	1.9089191	1.007743	5.241816	-1.9037218	910000	3.4332274e-08	0.6742332	-0.10309675	-0.6641669	10.507325	0.015113818	0.3814	62.0	3436.212122440338
91	0.16400427	0.03137697	0.2635897	0.10600969	56.08989	1.8525918	1.0197874	6.037246	-1.4711607	920000	2.4223327e-08	0.6404454	-0.08558693	-0.633843	10.496038	0.015424198	0.293	39.0	3474.0322506427765
92	0.1655136	0.03211463	0.25745523	0.09978507	54.027027	1.8883125	1.020125	5.5927773	-2.4804664	930000	-1.2207031e-08	0.6430753	-0.11162399	-0.6334388	10.476149	0.015163156	0.4043	77.0	3514.9327743053436
93	0.16935842	0.030804565	0.26732913	0.10778918	53.864864	1.9299906	1.0072184	5.8207064	-1.7366257	940000	4.577637e-09	0.67148703	-0.08707532	-0.6612125	10.479974	0.015184388	0.3051	40.0	3553.940566301346
94	0.16507599	0.03366654	0.2893122	0.09510407	55.21547	1.91769	1.0059085	5.4142437	-1.6465439	950000	1.6784668e-08	0.6771526	-0.09563034	-0.64531755	10.460805	0.015205397	0.3419	51.0	3593.396473646164
95	0.167838	0.031616148	0.29791445	0.10965955	56.044945	1.9123473	1.0120984	5.441456	-1.7050617	960000	1.2969971e-08	0.74937344	-0.020851599	-0.7369615	10.46982	0.016403204	0.2149	7.0	3629.1967644691467
96	0.16814704	0.03505938	0.2795401	0.1057588	51.973957	1.9662602	1.061656	6.25212	-2.1754868	970000	1.0299683e-08	0.70072323	-0.07868511	-0.68730253	10.466894	0.015290753	0.2716	33.0	3666.6937980651855
97	0.16339839	0.0326407	0.29837766	0.1034341	57.396553	1.8693656	1.0308881	5.833702	-2.5044293	980000	1.0681152e-08	0.69110656	-0.020565867	-0.6807696	10.435024	0.015133533	0.2268	7.0	3701.9285638332367
98	0.16660069	0.034108352	0.30367702	0.11363477	57.88372	1.9228002	1.0462896	5.9784756	-2.2326088	990000	-3.5858154e-08	0.7296804	-0.07638097	-0.7178452	10.463444	0.015385712	0.2579	32.0	3738.967664718628
99	0.1667437	0.03351455	0.27215293	0.10525755	55.78771	1.9313978	1.0681227	7.300815	-2.1662846	1000000	-4.577637e-09	0.7062919	-0.07515558	-0.6951503	10.4192505	0.0152793545	0.2604	31.0	3777.451638698578
