Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
61	1.2	0.2	850.9292	179.1358	1330.1948	533.70575	769.7163	143.89351	1071.6647	605.7734	163.6129	147.8	305000	247.4363	121.14551	416.81235	-27.773401	247.43834	121.14468	412.8585	-22.317007	248.74536	121.0974	413.33246	-28.649092	-4.5379696	4.3141522	47.303802	-18.168047	15.156095	14.796601	12.743871	1339.34419131279
62	1.2	0.2	821.89935	206.86266	1516.2021	529.5177	652.3587	58.207703	789.255	575.00433	161.54839	122.4	310000	249.14758	122.40941	419.233	-37.12135	249.15016	122.40809	418.12527	-27.596474	250.46642	122.38851	416.68524	-44.800556	-4.3802223	4.460711	50.786304	-17.682522	15.440007	14.971926	12.859758	1363.0154864788055
63	1.2	0.2	851.67413	233.10551	1409.477	503.11642	668.7385	118.58256	980.64954	554.1245	165.3	125.2	315000	250.8403	123.6371	421.74484	-22.05703	250.84232	123.63505	421.73907	-52.915337	252.17152	123.618225	419.99268	-37.02766	-4.3354335	4.5004277	48.484173	-16.830824	16.009853	15.724677	13.555787	1386.156210899353
64	1.2	0.2	1015.31555	295.18634	1908.5437	562.51984	762.6535	169.36339	1155.2676	625.4488	198.36	145.1	320000	252.76651	124.67838	425.38135	-28.603987	252.7691	124.67598	426.47348	-19.645374	254.13086	124.69164	423.2289	-20.393099	-4.0469584	4.6752214	50.957203	-16.624363	16.184076	15.832158	13.485788	1410.0585951805115
65	1.2	0.2	955.0601	314.79666	1634.906	519.1632	658.99585	133.02524	1045.0881	575.11475	186.85185	123.3	325000	255.25635	126.06798	430.4992	-25.384193	255.25806	126.066956	428.70297	-18.606024	256.64554	126.09098	428.76154	-21.571245	-4.013193	4.6380267	52.202835	-17.085712	16.778912	16.423693	14.0300045	1433.8001050949097
66	1.2	0.2	939.39685	239.26964	1421.152	554.9628	963.67346	163.63303	1287.4781	804.38275	183.44444	185.6	330000	257.82574	127.52989	432.81967	-54.46145	257.8272	127.527695	431.76422	-49.607876	259.21024	127.541176	433.4493	-48.958458	-3.8645077	4.6448083	57.352867	-17.304571	17.389698	17.132313	14.241481	1457.900999546051
67	1.2	0.2	1101.921	545.01666	3385.2214	592.34735	1301.4564	470.72952	2229.3975	643.7038	215.26086	254.8	335000	259.1606	128.41652	434.84924	-58.568684	259.16278	128.41437	435.79437	-28.468508	260.56708	128.43253	434.6798	-21.50774	-3.6952834	4.799588	60.330933	-16.49726	17.68834	17.319187	14.441549	1482.8466370105743
68	1.2	0.2	1042.6266	448.03723	2824.8147	458.94586	740.8791	160.71208	959.549	529.69226	203.6	140.6	340000	261.83722	129.99458	440.50107	-25.771545	261.839	129.99312	440.62393	-22.525883	263.34802	130.05644	439.44904	-20.167809	-3.5017333	4.9883475	45.911545	-16.942839	17.953625	17.54427	14.623177	1507.3488895893097
69	1.2	0.2	1225.9803	450.82797	2286.576	652.49255	880.91846	104.70778	1061.7078	731.0053	243.45	168.3	345000	265.20193	132.02722	446.55347	-29.36738	265.20416	132.02597	446.2517	-16.00771	266.7077	132.10542	442.7778	-20.178547	-3.5120802	4.9368706	42.150246	-17.000496	18.67198	18.352129	15.477413	1531.5701491832733
70	1.2	0.2	1223.9911	338.798	1852.534	662.59033	804.1929	97.36138	922.8279	601.7195	239.85715	154.8	350000	267.12637	133.43408	446.47464	-46.78807	267.12817	133.43175	448.95886	-30.93896	268.6064	133.48347	444.99966	-43.27089	-3.3124158	5.1051874	62.483032	-16.789333	19.145252	18.765247	15.397051	1556.119875907898
71	1.2	0.2	1257.2194	442.0308	2587.2297	438.69803	1016.1408	137.77509	1270.2593	804.9153	248.1	194.1	355000	269.60855	134.49878	452.10852	-32.470535	269.6105	134.49754	451.0685	-23.39875	271.10638	134.55215	450.2755	-29.108568	-3.298451	5.1337953	57.408997	-18.529253	19.663382	19.232649	15.8608265	1580.8607943058014
72	1.2	0.2	1425.3184	655.1639	3390.0066	507.57587	1443.9468	1032.5259	3903.7349	613.02423	284.66666	287.2	360000	271.51086	135.76675	454.5414	-18.639534	271.51288	135.7639	453.0952	-22.709497	273.04004	135.84328	453.11978	-19.754717	-3.2264276	5.137696	63.575512	-17.184845	20.111713	19.844124	16.135324	1606.9615666866302
