Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
58	1.2	0.2	1010.1588	314.93402	1685.1146	524.5757	611.1255	131.33768	918.153	451.36026	200.12	114.0	290000	249.78497	120.937546	413.50638	-23.201202	249.78415	120.94315	414.38947	-19.204872	251.0374	120.74801	415.06528	-23.08138	-4.0858755	4.7529197	45.751984	-17.057083	14.5614195	13.947228	12.523146	1455.2398669719696
59	1.2	0.2	908.4827	296.3746	1721.9318	388.40494	518.2875	28.32338	589.288	482.86697	177.75	94.8	295000	251.58545	121.70699	415.74753	-35.566364	251.58572	121.71148	417.51047	-25.685974	252.86847	121.53589	415.33466	-37.586525	-3.946173	4.777644	37.609844	-17.522118	14.406675	13.82787	12.374071	1481.4693999290466
60	1.2	0.2	930.5165	309.7139	1813.5404	438.34232	826.76794	145.40938	1146.3853	675.49963	182.35715	155.8	300000	253.54816	122.72593	417.2035	-50.091393	253.54816	122.73071	417.87997	-33.71178	254.83566	122.5671	416.531	-72.05608	-3.9420004	4.8224697	36.154724	-17.387217	14.771843	14.19377	12.724243	1508.7639005184174
61	1.2	0.2	1104.7966	412.0423	2170.4246	537.1955	825.2297	169.72287	1164.1742	646.2606	217.0	157.5	305000	255.92645	124.16191	422.9788	-29.838324	255.92651	124.16543	422.1865	-20.814419	257.26355	124.04195	423.8927	-18.908745	-3.7958846	4.851009	38.73327	-16.625929	14.983091	14.440261	12.831976	1535.7159631252289
62	1.2	0.2	926.5771	304.8093	1679.2246	452.80054	689.9336	178.13199	1113.477	540.28204	186.11539	129.8	310000	257.89597	125.435875	427.13965	-31.132826	257.89603	125.4409	424.12845	-27.38651	259.25677	125.326454	424.4061	-57.04092	-3.5928798	4.960968	79.874664	-17.186836	15.727368	15.092297	13.278608	1561.8244976997375
63	1.2	0.2	1221.1979	534.86194	2863.1487	636.90875	1696.0358	791.7515	3261.702	996.547	243.55	335.9	315000	259.80856	127.05938	428.87283	-23.369038	259.8087	127.06428	432.5534	-23.697353	261.17203	126.94808	427.0165	-21.08455	-3.465075	5.076089	76.90236	-16.76583	16.223467	15.55775	13.664855	1590.2260057926178
64	1.2	0.2	992.07184	471.79092	2994.1377	504.68842	883.30194	374.89575	1913.956	620.49756	194.25926	172.8	320000	262.19473	128.07217	429.84302	-34.468765	262.19473	128.07625	430.9492	-24.23201	263.53662	127.92839	431.04733	-51.414337	-3.4641762	5.0838375	42.278706	-16.576914	16.796577	16.086533	14.030547	1618.3064064979553
65	1.2	0.2	1178.965	734.362	3722.8723	526.72925	765.713	202.53505	1242.0973	546.0068	230.71428	145.6	325000	263.92212	128.78369	432.44534	-17.76023	263.92294	128.78865	431.5768	-30.045393	265.29553	128.65218	431.19794	-26.438347	-3.3554487	5.129413	42.44484	-16.880745	16.97519	16.325457	14.140899	1644.851854801178
66	1.2	0.2	998.8115	266.33023	1647.8735	594.1837	971.45703	223.4036	1582.3658	747.06964	196.84616	187.1	330000	265.86987	129.90938	435.87683	-29.473223	265.87003	129.91386	435.27274	-22.497963	267.24417	129.80815	434.95032	-25.61973	-3.269234	5.1513014	35.510567	-17.70105	17.392504	16.622705	14.301326	1672.8405485153198
67	1.2	0.2	1016.8567	275.51077	1504.0288	504.936	1024.747	324.29727	1815.8943	704.3832	202.04	199.7	335000	268.1902	131.37163	439.06122	-21.899818	268.1907	131.37561	438.84332	-24.415686	269.59555	131.29585	437.64627	-26.851862	-3.1286132	5.300901	44.735016	-17.693136	18.119074	17.456701	14.804763	1700.5660862922668
68	1.2	0.2	1019.9888	410.17136	1980.1188	478.14505	1142.4719	225.10675	1470.2311	855.1828	200.41667	218.4	340000	270.69882	133.16527	444.9366	-37.67308	270.6999	133.16907	441.31827	-28.754025	272.13968	133.11028	441.17633	-37.18482	-3.0167837	5.3995085	42.033997	-17.550716	18.49478	17.85044	15.137916	1727.9374752044678
69	1.2	0.2	1028.6561	441.917	2666.6858	537.5985	1039.286	308.4361	1525.9741	586.81323	201.56	203.2	345000	273.18518	134.97002	448.79294	-20.113106	273.18564	134.97363	449.81097	-32.583977	274.6437	134.91649	446.6346	-31.451563	-2.859494	5.4852734	44.254917	-17.064589	19.26795	18.585062	15.837375	1755.800686597824
70	1.2	0.2	1201.0807	584.1269	3211.5166	492.0907	892.1691	275.8256	1580.9155	587.984	235.04546	171.8	350000	273.86594	135.80913	450.8734	-35.703094	273.86588	135.8126	449.4612	-45.076283	275.30048	135.76129	449.21906	-33.709965	-2.8403254	5.566726	53.38889	-16.43262	19.780216	19.143728	16.11394	1784.0440635681152
71	1.2	0.2	1130.0785	417.98642	2043.9766	586.77545	1152.692	657.68774	2700.604	413.7914	223.72728	221.7	355000	275.7555	136.86827	455.28253	-34.588676	275.75577	136.87314	452.24463	-35.70332	277.17056	136.80893	450.0657	-19.807663	-2.8375297	5.6122684	44.60316	-16.303959	20.559488	19.903107	16.627644	1811.9237537384033
72	1.2	0.2	1470.6133	644.95447	2845.2332	650.6249	1577.8114	576.6329	2452.3374	555.3801	291.58823	307.2	360000	278.01855	137.5153	456.15857	-32.09619	278.0193	137.5184	458.4144	-29.649681	279.46793	137.45375	450.97122	-41.93095	-2.8297029	5.631912	76.653015	-18.428423	20.686657	19.835693	16.600405	1840.7148644924164
