Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
91	0.23417664	0.030789671	0.29840603	0.14039548	17.540773	1.213242	1.0535854	4.6132426	0.072944984	376832	7.450581e-09	0.0039517162	-0.04231038	-0.0031676996	10.885033	0.015179275	0.2631836	56.0	1705.066955089569
92	0.23347394	0.03221242	0.29720914	0.14063233	17.8	1.2134447	1.0667664	4.626998	0.09134786	380928	5.7043508e-08	0.0017688696	-0.021121217	-0.0014861774	10.855625	0.017322764	0.21020508	8.0	1723.2276043891907
93	0.23427662	0.03303277	0.3032876	0.1402257	18.00881	1.2406713	1.071165	4.6757565	0.08458747	385024	2.142042e-08	0.0036518362	-0.049283944	-0.003119912	10.821157	0.010562958	0.29223633	127.0	1744.1311569213867
94	0.23556569	0.031021986	0.2997501	0.14486034	17.80786	1.2490318	1.0827501	4.752266	-0.054428935	389120	-8.381903e-09	0.0016979552	-0.02390524	-0.0014382382	10.903607	0.016682897	0.2861328	8.0	1761.8568370342255
95	0.23106195	0.02947751	0.3047467	0.14160386	17.553648	1.2002112	1.0313404	4.6103354	0.09117153	393216	-1.6763806e-08	0.00213042	-0.018139103	-0.0016410653	10.889463	0.0155692315	0.23583984	9.0	1779.9406995773315
96	0.23325147	0.03017903	0.30592316	0.14236243	17.71179	1.234386	1.0640923	4.762847	0.10332166	397312	4.825415e-08	0.0012872453	-0.019545654	-0.0010284985	10.897652	0.022974946	0.27246094	6.0	1797.7281184196472
97	0.23475963	0.03156044	0.30484506	0.13613042	18.013216	1.2456789	1.0681405	4.784136	0.041102275	401408	-3.3993274e-08	0.0054704775	-0.014149742	-0.0048511005	10.821281	0.02607747	0.2734375	5.0	1815.5807247161865
98	0.23336627	0.031396106	0.30976528	0.1366712	17.986784	1.229598	1.0680696	4.7273555	-0.008336604	405504	-6.519258e-09	0.003272559	-0.0142937945	-0.0029237424	10.823811	0.01785051	0.31884766	6.0	1833.1570453643799
99	0.2309772	0.031343438	0.30416834	0.10849342	18.432432	1.2167574	1.0702512	4.759817	0.07504977	409600	-1.6065314e-08	0.007447492	-0.022704406	-0.006958166	10.8908615	0.015375002	0.20385742	19.0	1851.3700873851776
100	0.23654434	0.032291323	0.30186123	0.14201286	18.039824	1.2665305	1.088906	4.845314	0.081858784	413696	-3.4924597e-09	0.0025383285	-0.034284372	-0.0022109195	10.928965	0.01546873	0.24267578	21.0	1870.1435623168945
101	0.23296756	0.03277448	0.29993528	0.1321097	18.432432	1.2497537	1.0914495	4.882284	0.07911223	417792	-1.3620593e-08	0.004599079	-0.015242959	-0.0041561825	10.811354	0.015589865	0.25732422	8.0	1888.0590963363647
102	0.23483682	0.029387936	0.29920894	0.1356515	18.10177	1.2481004	1.0832456	4.7471323	0.07949929	421888	-3.259629e-09	0.0036523887	-0.016817356	-0.003222819	10.835501	0.019787937	0.24291992	7.0	1906.1830084323883
103	0.23221275	0.03298704	0.30680543	0.13658784	18.484163	1.2484603	1.0863726	4.86763	0.030828565	425984	-4.0512532e-08	0.0026547562	-0.01542411	-0.0023743857	10.859766	0.017443046	0.22290039	7.0	1924.8814630508423
104	0.22991812	0.033077415	0.3020104	0.13892412	18.86636	1.2399427	1.0679429	4.930972	0.09137452	430080	2.0256266e-08	0.0016597769	-0.022628868	-0.0013427648	10.919906	0.017857779	0.25756836	8.0	1942.9224605560303
105	0.22970322	0.031314477	0.30378246	0.11374878	18.123894	1.2186792	1.0548772	4.9010553	0.079760164	434176	-4.726462e-08	0.005481519	-0.0154014155	-0.005060018	10.907645	0.01820184	0.22241211	9.0	1960.8853223323822
106	0.22869489	0.03261019	0.30272987	0.13416778	18.241072	1.2261035	1.0517409	4.916218	0.08409822	438272	2.7474016e-08	0.010595716	-0.014187882	-0.00989266	10.872019	0.019147892	0.23022461	7.0	1978.97753572464
107	0.22950374	0.033418376	0.30862346	0.12507088	18.843317	1.2344754	1.061083	4.843257	0.09298992	442368	-2.3865141e-08	0.0037712082	-0.01728796	-0.003387557	10.909655	0.020138217	0.23828125	7.0	1997.1277389526367
108	0.23169772	0.033717614	0.30025166	0.08549778	19.206573	1.2174475	1.0722817	4.9754667	0.08210255	446464	-2.7241185e-08	0.020186052	-0.013830018	-0.019459741	10.9131	0.01599455	0.21826172	10.0	2015.209567785263
109	0.23073195	0.03176452	0.3103568	0.13764991	18.32287	1.2378699	1.0881723	4.9601994	0.06840637	450560	4.4237822e-09	0.0014352322	-0.04750886	-0.0011975631	10.866797	0.015489369	0.23583984	34.0	2034.291218996048
110	0.2304485	0.03481811	0.30563056	0.11363525	19.060747	1.2489567	1.0807531	5.009591	0.069337696	454656	-3.1199306e-08	0.007047347	-0.012839856	-0.006359862	10.878652	0.018092548	0.1953125	8.0	2052.3288650512695
111	0.2325089	0.028868357	0.31193677	0.14094128	17.666666	1.220649	1.0659631	5.017755	0.031798154	458752	-2.7823262e-08	0.0007798427	-0.025347058	-0.0005387593	10.854974	0.014712526	0.25463867	8.0	2070.1964452266693
